id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
d2165d4fab9,7723073004,LIL' ORBITS DONUTS,BLOOMINGTON,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,28-Oct-94,1995,4,2.0,0,0,1,0,N,Y,31-Jan-95,"$15,000.00 ",$0.00 ,1
f4a4c1a2d80,2444655009,Daniel Seltzer,OAK PARK,IL,FIRST AMERICAN BANK,IL,9-May-07,2007,1,1.0,0,1,0,1,Y,N,30-Nov-07,"$81,864.00 ",$0.00 ,0
c0f188f93a4,3054365004,ACL Health Institute Inc,ELMHURST,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,18-Apr-08,2008,4,2.0,2,4,0,1,N,N,30-Jun-09,"$50,700.00 ",$0.00 ,0
a72a28bd57d,1551795006,"Circle Boring and Machine, Inc",Rockford,IL,FIFTH THIRD BANK,OH,23-Nov-05,2006,34,1.0,4,38,0,1,N,N,31-Dec-05,"$722,000.00 ",$0.00 ,1
42f5e510f33,1636075001,"MIZANNI DESTINY, INC.",CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,30-Jan-06,2006,4,2.0,2,6,0,1,N,N,28-Feb-06,"$23,112.00 ",$0.00 ,0
741ccea93b3,5335454006,BURMAN'S CLEANERS,CHICAGO,IL,BBCN BANK,IL,12-Apr-02,2002,2,1.0,0,2,1,1,0,N,30-Apr-02,"$150,000.00 ",$0.00 ,1
75222d99137,1863024001,"DATA WEIGHING SYSTEMS, INC.",ELK GROVE VILLAGE,IL,"SOMERCOR 504, INC.",IL,24-Feb-98,1998,25,1.0,6,0,1,0,N,N,17-Jun-98,"$225,000.00 ",$0.00 ,1
1f453b95770,1334535002,"DRSK, Inc. d/b/a Subway",ALGONQUIN,IL,ASSOCIATED BANK NATL ASSOC,WI,10-Jun-05,2005,1,2.0,0,1,78760,1,N,N,30-Jun-05,"$109,600.00 ",$0.00 ,1
51c76f676f4,7294384000,R A HOERR INC,PEORIA,IL,REGIONS BANK,TN,24-Mar-04,2004,13,1.0,3,15,1,1,0,N,31-Mar-05,"$100,000.00 ",$0.00 ,1
056771c737e,6091014000,"CARPET BASICS, INC.",GURNEE,IL,NORSTATES BANK,IL,11-Feb-03,2003,5,1.0,0,0,1,1,0,Y,28-Feb-03,"$83,658.00 ",$0.00 ,1
987f2434cdc,9126964008,WEST END DENTAL LTD,CHICAGO,IL,"CITIBANK, N.A.",FL,27-Sep-05,2005,13,1.0,0,13,1,1,Y,N,31-Dec-05,"$255,500.00 ",$0.00 ,1
c5fdbe86874,9760853000,"TRINITY TRAILER REPAIR, INC.",LOVES PARK,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,15-Nov-96,1997,3,2.0,0,0,1,0,N,Y,31-May-98,"$50,000.00 ",$0.00 ,1
aa7fb43aeed,1513136002,DUNKIN' DONUTS,CAROL STREAM,IL,URBAN PARTNERSHIP BANK,IL,28-Mar-06,2006,15,1.0,15,0,25650,1,0,N,31-Aug-06,"$350,000.00 ",$0.00 ,1
9155576fd1c,1465675009,"Midwest Research Laboratories,",LAKE FOREST,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,21-Sep-05,2005,4,1.0,1,4,0,1,Y,N,30-Nov-05,"$93,566.00 ",$0.00 ,1
f800cf480ec,4042465007,OGL Corp.,MELROSE PARK,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,22-Apr-10,2010,1,1.0,1,1,0,1,N,N,22-Apr-10,"$25,000.00 ",$0.00 ,1
525bf8c31af,9214213010,"PUMP HOUSE BAR & GRILL, INC.",GEORGETOWN,IL,CENTRAL ILLINOIS BANK A BRANCH,IL,22-Apr-96,1996,2,2.0,0,0,1,0,N,Y,30-Sep-96,"$75,000.00 ",$0.00 ,1
2f35e2cff31,8341083006,LEWIS COMPUTER SERVICES,MT. VERNON,IL,U.S. BANK NATIONAL ASSOCIATION,IL,16-May-95,1995,1,2.0,0,0,1,0,N,Y,31-Jul-95,"$8,000.00 ",$0.00 ,1
114c984e3f0,7779244002,RMI TECHNOLOGIES INC,PARK RIDGE,IL,WELLS FARGO BANK NATL ASSOC,SD,8-Sep-04,2004,2,1.0,0,2,1,1,Y,N,30-Nov-04,"$85,966.00 ",$0.00 ,1
f4495843c11,1265005002,"Draper Group, Inc.",Armington,IL,HEARTLAND BK & TR CO,IL,12-Apr-05,2005,2,2.0,0,2,1,2,Y,N,31-Jul-05,"$7,985.00 ",$0.00 ,1
ad6570d85f9,4935164001,"CENTRAL HEATING & COOLING,A PA",MOWEAQUA,IL,FIRST NATIONAL BANK OF NOKOMIS,IL,24-Sep-01,2001,3,1.0,0,0,1,2,0,Y,30-Nov-01,"$48,000.00 ",$0.00 ,1
f5ebc3e320e,6440173005,PROFESSIONAL LAMINATED PRODCTS,ELK GROVE VILLAGE,IL,"SOMERCOR 504, INC.",IL,25-Mar-94,1994,92,1.0,40,0,1,0,N,N,15-Feb-95,"$750,000.00 ",$0.00 ,1
3c0bde60338,1450985005,CHINESE MENU,SOUTH HOLLAND,IL,CITIZENS BANK NATL ASSOC,RI,12-Sep-05,2005,2,1.0,0,2,0,1,N,N,30-Nov-05,"$18,412.00 ",$0.00 ,1
db7f57f239a,2355275000,Dal Corp.,PALOS HILLS,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Mar-07,2007,2,1.0,5,7,0,1,N,N,30-Apr-07,"$41,100.00 ",$0.00 ,1
f15756444d5,5656573001,H & H FAMILY RESTAURANT,LEMONT,IL,LEMONT NATIONAL BANK,IL,20-Apr-93,1993,7,1.0,0,0,1,0,N,N,31-Oct-93,"$205,000.00 ",$0.00 ,1
d85156c3bfb,4601594001,SINGER SEW UNLIMITED,ROCKFORD,IL,BMO HARRIS BK NATL ASSOC,IL,25-Jun-01,2001,5,2.0,0,0,1,2,0,Y,31-Jul-01,"$34,500.00 ",$0.00 ,1
486f035c003,2112046003,BIS DESIGN MANUFACTURING AND C,CHICAGO,IL,URBAN PARTNERSHIP BANK,IL,2-Jun-06,2006,3,1.0,1,4,1,1,Y,N,31-Oct-06,"$80,000.00 ",$0.00 ,0
ab3332488de,2141275005,Helping Hands Healing Hearts,BELLEVILLE,IL,BBCN BANK,CA,22-Nov-06,2007,1,1.0,2,1,0,1,N,N,30-Nov-06,"$5,000.00 ",$0.00 ,1
86e827cf2cb,4570995006,"NIA OF SPRINGFIELD, INC.",CHAMPAIGN,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,7-Mar-11,2011,7,2.0,10,10,0,1,N,N,7-Mar-11,"$100,000.00 ",$0.00 ,1
8d374c02624,5600035007,"Forte Automation Systems, Inc.",Rockford,IL,ALPINE BANK & TRUST CO.,IL,30-Nov-12,2013,73,1.0,84,73,0,1,Y,N,1-Dec-12,"$8,995,000.00 ",$0.00 ,1
3688d5b017d,1898396010,"SCHERER & SCHERER ENTERPRISES,",ANNA,IL,COMMUNITY FIRST BANK,IL,1-May-06,2006,1,2.0,0,0,78760,2,N,N,31-Oct-06,"$250,000.00 ",$0.00 ,1
7cfb58b119e,1308684001,BLACKBURN SAMPLING INDUS. INC.,GALESBURG,IL,THE FARMERS AND MECHANICS BANK,IL,3-Jun-97,1997,1,2.0,0,0,1,0,N,Y,31-Oct-98,"$35,000.00 ",$0.00 ,1
4252bf35e95,1602405006,"I CUBED ENTERPRISES, INC.",BARRINGTON,IL,CITIZENS BANK NATL ASSOC,RI,4-Jan-06,2006,5,1.0,0,5,0,1,Y,N,28-Feb-06,"$12,778.00 ",$0.00 ,1
32ba3e59f5f,1899695001,Netpro Logic Inc.,BENSENVILLE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,29-Jun-06,2006,6,1.0,4,2,0,1,Y,N,31-Jul-06,"$226,896.00 ",$0.00 ,1
db55f36db84,3908644003,MIKE'S MAYTAG LAUNDRY,PALATINE,IL,BBCN BANK,IL,23-Aug-00,2000,2,1.0,0,2,1,1,0,N,31-Aug-00,"$180,000.00 ",$0.00 ,1
b4d810f682e,6154794009,ADVANCED ROOFING & WOODWORKING,WEST CHICAGO,IL,"SOMERCOR 504, INC.",IL,7-Mar-03,2003,35,1.0,10,0,1,1,N,N,11-Jun-03,"$351,000.00 ",$0.00 ,1
787b03c3130,5471034003,LAW AUTOMOTIVE,SPRINGFIELD,IL,SMALL BUS. GROWTH CORP,IL,18-Jun-02,2002,6,1.0,3,0,1,1,N,N,15-Oct-03,"$116,000.00 ",$0.00 ,1
9f3c8938934,9357124000,MCPARTLAND CONSTRUCTION CONSUL,LEMONT,IL,SMALL BUS. GROWTH CORP,IL,1-Dec-05,2006,6,1.0,4,0,1,1,0,N,15-Mar-06,"$183,000.00 ",$0.00 ,1
350ff633ede,5616973009,"TPB ENTERPRISES, INC.",BOLINGBROOK,IL,THE NORTHERN TRUST COMPANY,IL,31-Mar-93,1993,12,1.0,0,0,1,0,N,N,30-Apr-94,"$20,000.00 ",$0.00 ,1
25ee81d6604,1299515000,"KANGS SEAFOOD, INC.",CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,11-May-05,2005,9,1.0,1,10,1,1,Y,N,28-Feb-06,"$5,000.00 ",$0.00 ,1
8bf46d302fb,2775226010,SWAIN DEVELOPMENT CORPORATION,CHICAGO,IL,"CITIBANK, N.A.",SD,27-Apr-07,2007,1,1.0,2,1,1,1,Y,N,31-May-07,"$50,000.00 ",$0.00 ,1
d4d7fe8067f,1448945005,Directmed Staffing,Chicago,IL,"BUSINESS LOAN CENTER, LLC",FL,9-Sep-05,2005,4,2.0,1,4,0,1,N,N,30-Sep-05,"$25,000.00 ",$0.00 ,1
a27ee35d8ba,6111744005,ELEGANT PRESENTATIONS INC,CARPENTERSVILLE,IL,UNION NATIONAL BANK,IL,19-Feb-03,2003,2,1.0,1,2,1,1,0,N,28-Feb-03,"$267,451.00 ",$0.00 ,1
d6ec68950a4,7138464009,JAKE'S PIZZA,SCHAUMBURG,IL,BMO HARRIS BK NATL ASSOC,IL,30-Jan-04,2004,5,1.0,0,5,42586,1,0,N,31-Mar-04,"$50,000.00 ",$0.00 ,1
b10476a115d,1088565004,Custom Designed Cabinetry and,SOUTH BELOIT,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,25-Oct-04,2005,8,1.0,0,0,1,2,Y,N,30-Nov-04,"$25,000.00 ",$0.00 ,0
ea3adbc6a45,3219056000,"ARI CUISINE, LLC",ROMEOVILLE (RR NAME ROMEO),IL,BMO HARRIS BK NATL ASSOC,IL,9-Apr-08,2008,1,2.0,18,1,1,1,Y,N,31-May-08,"$55,426.00 ",$0.00 ,1
3292d3881fd,2338566009,"PINNACLE FINANCIAL PARTNERS, I",NAPERVILLE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,17-Aug-06,2006,2,1.0,4,2,1,2,Y,N,30-Sep-06,"$164,893.00 ",$0.00 ,0
23c7f51323f,9148734010,APEX BUSINESS LINK LLC,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,5-Oct-05,2006,2,2.0,1,2,1,1,Y,N,30-Jun-06,"$10,936.00 ",$0.00 ,0
042010d0567,9027603003,FLOWER HILL,BURBANK,IL,FIFTH THIRD BANK,IL,23-Feb-96,1996,1,2.0,0,0,1,0,N,Y,30-Apr-96,"$100,000.00 ",$0.00 ,1
0210dcd471e,8892554008,SUNROCK CERAMICS CO. LLC.,GENEVA,IL,INLAND BANK & TRUST,IL,27-May-05,2005,8,2.0,0,0,1,1,N,N,30-Sep-05,"$300,000.00 ",$0.00 ,1
275e55739fa,5381593007,VICTOR'S EUROPEAN SPA,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,IL,9-Dec-92,1993,10,1.0,0,0,1,0,N,N,30-Apr-93,"$130,000.00 ",$0.00 ,1
60a1c01c1f6,1087814009,"DIXON COMFORT HOTEL GROUP,LLC.",DIXON,IL,SMALL BUS. GROWTH CORP,IL,2-Apr-97,1997,8,2.0,8,0,67750,0,N,N,11-Mar-98,"$506,000.00 ",$0.00 ,1
cfff598e4c6,4249553004,TACO JOHN'S,HIGHLAND,IL,U.S. BANK NATIONAL ASSOCIATION,OH,17-Sep-90,1990,15,2.0,0,0,80085,0,N,N,31-Oct-91,"$345,000.00 ",$0.00 ,1
03ad3c770f4,7206104009,A RENEE,BLOOMINGTON,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,23-Feb-04,2004,1,2.0,0,1,1,1,Y,N,31-Mar-04,"$14,926.00 ",$0.00 ,1
b1585611ade,3273125002,"INTERIOR TECTONICS, LLC.",CHICAGO,IL,BBCN BANK,CA,25-Nov-08,2009,4,1.0,1,4,0,1,N,N,30-Nov-08,"$25,000.00 ",$0.00 ,0
de420d4535a,8928223010,A.G. FAMILY CHIROPRACTIC S. C.,BLOOMINGDALE,IL,CITIZENS BANK NATL ASSOC,RI,18-Jan-96,1996,2,2.0,0,0,1,0,N,Y,30-Apr-97,"$50,000.00 ",$0.00 ,1
218392e8f5f,8382684001,CUSTOM GREENS INCORPORATED,PEOTONE,IL,BBCN BANK,CA,30-Dec-04,2005,1,1.0,0,1,1,1,0,N,31-Jan-05,"$5,000.00 ",$0.00 ,1
52d71ed143e,4127833007,KEN'S DAIRY PRODUCTS,ILLINOIS CITY,IL,COMMUNITY BK & TR CO,IA,8-Jun-90,1990,1,1.0,0,0,1,0,N,N,31-Jul-90,"$29,000.00 ",$0.00 ,1
9b2dd502987,6305483001,S.S. STORK,SPRINGFIELD,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,7-Mar-94,1994,2,2.0,0,0,1,0,N,N,30-Apr-94,"$36,322.00 ",$0.00 ,1
553337205b9,8156883008,"D.E. KOEHLER, LTD",PEORIA,IL,BETTER BANKS,IL,9-Mar-95,1995,6,2.0,0,0,40711,0,,Y,30-Apr-95,"$25,000.00 ",$0.00 ,1
a681079539e,2360683007,TONY'S AMOCO INC,SPRINGFIELD,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,13-Nov-85,1986,4,1.0,0,0,0,0,N,N,12-Dec-85,"$62,400.00 ",$0.00 ,0
f64d341df0d,6927644002,"MAGA'S PAPA SAVERIOS, INC.",HUNTLEY,IL,HOME ST. BANK/NATL ASSOC,IL,17-Nov-03,2004,17,2.0,0,0,1,1,0,Y,29-Feb-04,"$150,000.00 ",$0.00 ,1
3187b198791,5890854007,COMPUTER SYSTEMS INSTITUTE INC,SKOKIE (NILES CENTER),IL,BANCO POPULAR NORTH AMERICA,NY,22-Nov-02,2003,20,1.0,5,25,1,1,0,N,31-Dec-02,"$650,000.00 ",$0.00 ,1
cc63ea37090,2235484003,MANASIA SPINAL CARE CLINIC,SCHAUMBURG,IL,WELLS FARGO BANK NATL ASSOC,SD,3-Aug-98,1998,2,1.0,0,0,1,0,0,N,31-Oct-98,"$109,000.00 ",$0.00 ,1
47766d76196,8437644009,AUDIOPRINT BIZ INC,NAPERVILLE,IL,BBCN BANK,CA,10-Jan-05,2005,2,2.0,2,2,1,1,0,N,31-Jan-05,"$5,000.00 ",$0.00 ,0
f563a635185,7451284010,PRIVETT ENTERPRISES INC,PEKIN,IL,CAPITAL ONE NATL ASSOC,VA,19-May-04,2004,15,1.0,3,15,1,1,0,N,31-Oct-04,"$50,000.00 ",$0.00 ,1
82aad935d1f,9103114008,GREAT CLIPS,BELVIDERE,IL,STEARNS BK NATL ASSOC,MN,15-Sep-05,2005,35,2.0,5,40,35706,2,0,N,30-Nov-05,"$60,000.00 ",$0.00 ,1
0748eb4e163,2342714006,ADVANCED WINDOW CORPORATION,CHICAGO,IL,"SOMERCOR 504, INC.",IL,24-Sep-98,1998,44,1.0,10,0,1,0,N,N,16-Jun-99,"$761,000.00 ",$0.00 ,1
1e8b407f8aa,1814685000,Muzzy Corp.,Arlington Heights,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,11-May-06,2006,1,1.0,4,1,0,1,Y,N,31-May-06,"$56,451.00 ",$0.00 ,1
dc8b4ee23f2,1659943002,SEABOARD SEED COMPANY,BRISTOL,IL,,,17-Aug-83,1983,38,1.0,0,0,0,0,N,N,7-Mar-84,"$498,000.00 ",$0.00 ,1
3b54d0d4609,2864225005,John Zibert PHD LCPC,CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,14-Dec-07,2008,1,2.0,0,1,0,1,Y,N,31-Dec-07,"$25,000.00 ",$0.00 ,1
1fddc950a30,2898903003,BARRIER DEVELOPMENT CORP,GURNEE,IL,LAKE CNTY ECONOMIC DEVEL,IL,29-Apr-87,1987,19,2.0,19,0,0,0,N,N,16-Dec-87,"$166,000.00 ",$0.00 ,1
31474c5db03,5749663003,"D & S COMMUNICATIONS, INC.",ELGIN,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,10-Jul-93,1993,55,1.0,0,0,1,0,N,N,31-Jul-93,"$900,000.00 ",$0.00 ,1
a454d471b16,4079415007,"Butler Mechanical, LLC",PARK RIDGE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,13-May-10,2010,1,2.0,2,3,0,1,Y,N,13-May-10,"$25,150.00 ",$0.00 ,1
79864bfc9fb,1021645010,"PJM, Inc., dba Saran Bridal &",CHICAGO,IL,BANK OF AMERICA NATL ASSOC,NC,9-Jul-04,2004,6,1.0,0,0,1,1,Y,N,31-Jul-04,"$63,823.00 ",$0.00 ,1
6babf3d420e,7057813009,BLIMPIES OF PEKIN,PEKIN,IL,HEARTLAND BK & TR CO,IL,7-Jun-94,1994,6,2.0,0,0,10528,0,N,N,31-Jan-95,"$87,247.00 ",$0.00 ,1
dfd47c88248,3496255003,ELDON G. BARROWES DDS & ASSOCI,JACKSONVILLE,IL,BANK OF SPRINGFIELD,IL,2-Jul-09,2009,5,1.0,0,5,0,2,N,N,31-Aug-09,"$190,000.00 ",$0.00 ,1
19e04738b29,8645104005,GOLDEN TOUCH CLEANERS,WOODDALE,IL,BBCN BANK,IL,24-Feb-05,2005,2,1.0,0,0,1,1,N,N,28-Feb-05,"$60,000.00 ",$0.00 ,1
c6a9dc06f5b,8038274008,BABYFACE PHOTOGRAPHS,MOLINE,IL,BBCN BANK,CA,2-Nov-04,2005,1,1.0,0,1,1,1,0,N,30-Nov-04,"$10,000.00 ",$0.00 ,0
b250e798479,6513494005,"LYONS ELECTRIC COMPANY, INC. &",LAGRANGE,IL,SMALL BUS. GROWTH CORP,IL,22-Jul-03,2003,50,1.0,30,0,1,1,N,N,14-Apr-04,"$907,000.00 ",$0.00 ,1
75847708c5e,1002214008,RICCARDO'S PIZZERIA & COCKTAIL,SCHAUMBURG,IL,NORTH COMMUNITY BANK,IL,28-Feb-97,1997,30,1.0,0,0,1,0,N,N,31-May-97,"$200,000.00 ",$0.00 ,1
2b08c107875,2607594003,"EZULI, L.L.C.",CHICAGO,IL,BRIDGEVIEW BANK GROUP,IL,15-Dec-98,1999,15,2.0,0,0,1,0,0,Y,31-Jan-99,"$30,000.00 ",$0.00 ,1
182d99a7380,7909284002,BUSINESS IMAGE DESIGN INC,CHICAGO,IL,INNOVATIVE BANK,CA,7-Oct-04,2005,1,2.0,3,1,1,1,0,N,31-Oct-04,"$5,000.00 ",$0.00 ,1
2aa06c4b6cc,2616785010,Schneiderbuilt Homes,TROY,IL,U.S. BANK NATIONAL ASSOCIATION,OH,3-Aug-07,2007,3,1.0,0,3,0,1,Y,N,31-Aug-07,"$15,050.00 ",$0.00 ,1
94a04ef265d,4448924007,REARDEN KITCHENS,SPRINGFIELD,IL,REGIONS BANK,AL,18-Apr-01,2001,3,2.0,0,0,1,1,N,N,31-May-01,"$204,700.00 ",$0.00 ,0
1d15679f099,3141786006,TRU WAY VERITAS INC,NORTHLAKE (CORPORATE AND RR NA,IL,RIDGESTONE BANK,WI,25-Jan-08,2008,15,1.0,0,15,1,1,0,N,29-Feb-08,"$1,444,000.00 ",$0.00 ,0
733168f5d6d,3524475008,Graphic Multimedia Assoicates,CHICAGO,IL,"SUPERIOR FINANCIAL GROUP, LLC",CA,17-Jul-09,2009,4,1.0,0,4,0,1,N,N,31-Jul-09,"$15,000.00 ",$0.00 ,0
7ca1dc020ed,9064804010,COLD STONE CREAMERY,PEORIA,IL,BANCO POPULAR NORTH AMERICA,NY,25-Aug-05,2005,10,1.0,0,10,17998,1,0,N,31-Oct-05,"$295,000.00 ",$0.00 ,1
3f77d2c0e59,3859454008,CITGO,LAKE ZURICH,IL,"READYCAP LENDING, LLC",CA,27-Jul-00,2000,3,1.0,0,3,1,1,0,N,31-Aug-00,"$243,000.00 ",$0.00 ,1
84ec00514c9,3780804003,"GRAPHIC PHASES, INC.",ARLINGTON HEIGHTS,IL,"SOMERCOR 504, INC.",IL,8-Jun-00,2000,37,1.0,12,0,1,1,N,N,15-Nov-00,"$435,000.00 ",$0.00 ,1
774f1126a1a,3441303005,NEPONSET TRUCK&TRACTOR REPAIR,NEPONSET,IL,"PNC BANK, NATIONAL ASSOCIATION",IL,12-May-89,1989,1,2.0,0,0,0,0,N,N,31-Jul-89,"$23,000.00 ",$0.00 ,1
1408a5a51b2,3085026006,SYSTEMS MANAGEMENT RESOURCES L,GLEN CARSON,IL,HEARTLAND BANK,MO,3-Dec-07,2008,2,1.0,0,2,1,0,0,A,31-Dec-07,"$57,000.00 ",$0.00 ,0
95a19da4b75,3645873003,INDIAN CREEK KENNEL,CARBONDALE,IL,BANTERRA BANK,IL,8-Dec-89,1990,4,1.0,0,0,1,0,N,N,31-Jul-90,"$110,000.00 ",$0.00 ,1
e51612feb84,5353483001,"TREATMENT PRODUCTS, LTD.",CHICAGO,IL,WELLS FARGO BANK NATL ASSOC,SD,30-Nov-92,1993,49,1.0,0,0,1,0,N,N,31-Jan-93,"$206,000.00 ",$0.00 ,1
9e3edbf1887,3348515007,"Sorrelli Trucking, Inc.",HINSDALE,IL,BANK OF AMERICA NATL ASSOC,NC,24-Mar-09,2009,6,1.0,0,6,0,1,Y,N,30-Jun-09,"$60,000.00 ",$0.00 ,1
c3d0bb13090,1425955005,Caribana Bar and Grill Inc,CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,23-Aug-05,2005,15,1.0,0,0,0,1,N,N,30-Jun-06,"$25,000.00 ",$0.00 ,1
7143844949d,2528086008,BLUES BROTHERS PROPERTIES,GRAYSLAKE (CORPORATE AND RR NA,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,15-Nov-06,2007,1,1.0,0,1,1,2,Y,N,30-Nov-06,"$64,869.00 ",$0.00 ,0
d0bb68d5411,1705125008,Bon Marche  Boutique,Bourbonnais,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,10-Mar-06,2006,1,2.0,3,1,0,1,Y,N,30-Apr-06,"$30,310.00 ",$0.00 ,0
a514186655c,4869373010,HE SAID SHE SAID HAIR STUDIO,SPRINGFIELD,IL,FIRST BANKERS TR COMPANY NATL,IL,3-Jun-92,1992,8,2.0,0,0,1,0,N,N,31-Jul-92,"$59,863.00 ",$0.00 ,1
7ed1eac2ec6,8971784005,VIP CLEANERS,AURORA,IL,BBCN BANK,IL,7-Jul-05,2005,2,1.0,0,0,1,1,N,N,31-Jul-05,"$210,000.00 ",$0.00 ,1
c544c51bfb8,6232124003,SUBWAY,CHICAGO,IL,URBAN PARTNERSHIP BANK,IL,8-Apr-03,2003,5,2.0,0,0,78760,1,0,Y,30-Jun-03,"$150,000.00 ",$0.00 ,1
caf708934c9,3693833007,DUKE CORPORATION,OTTAWA,IL,HEARTLAND BK & TR CO,IL,27-Dec-89,1990,4,1.0,0,0,1,0,N,N,30-Apr-90,"$650,000.00 ",$0.00 ,1
506b6046b24,2252085010,Stellar 26 Inc.,CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,1-Feb-07,2007,1,2.0,1,1,0,1,Y,N,28-Feb-07,"$127,376.00 ",$0.00 ,1
99f0f2dffee,4745725009,"Reflection Window Company, LLC",CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,24-Jun-11,2011,4,1.0,2,6,0,1,Y,N,24-Jun-11,"$809,677.00 ",$0.00 ,1
f80417fac08,2448453002,"CUSTOM AUTOMATED MACHINERY,INC",EVANSTON,IL,PARKWAY BANK & TRUST COMPANY,IL,22-Jan-86,1986,45,1.0,0,0,0,0,N,N,,"$400,000.00 ",$0.00 ,0
86c7cc027ad,5090553006,LIBERTYVILLE SEWING CENTER,LIBERTYVILLE,IL,U.S. BANK NATIONAL ASSOCIATION,IL,30-Sep-92,1992,9,1.0,0,0,1,0,N,N,31-Oct-92,"$125,000.00 ",$0.00 ,1
0eb570851d0,7937803004,VIRDEN BROADCASTING CORP.,KEWANEE,IL,PEOPLES NATL BK OF KEWANEE,IL,23-Dec-94,1995,9,1.0,0,0,1,0,N,N,30-Apr-95,"$324,187.00 ",$0.00 ,1
36c0cbab8a2,3419374004,BAGELMEN'S,CHAMPAIGN,IL,BUSEY BANK,IL,29-Nov-99,2000,11,1.0,28,0,1,1,0,N,31-Jan-00,"$100,000.00 ",$0.00 ,1
335b466f287,8957713003,N.K. INVESTMENTS,COLLINSVILLE,IL,SMALL BUS. GROWTH CORP,IL,24-Jan-96,1996,6,2.0,6,0,1,0,N,N,17-Apr-96,"$373,000.00 ",$0.00 ,1
fc322580af0,8329573008,"HELMS, DAVID & BARBARA",ADDISON,IL,UNION NATIONAL BANK,IL,11-May-95,1995,12,1.0,0,0,1,0,N,N,31-Jul-95,"$155,000.00 ",$0.00 ,1
0ffd93944cf,1887745006,AFFORDABLE TEMPERATURE CONTROL,NORTHBROOK,IL,BANK OF AMERICA NATL ASSOC,NC,22-Jun-06,2006,5,2.0,0,5,0,1,N,N,30-Jun-06,"$150,000.00 ",$0.00 ,1
cb8761c555b,8974613010,SOLAR DEBURRING,FRANKLIN PARK,IL,OXFORD BANK & TRUST,IL,31-Jan-96,1996,17,1.0,0,0,1,0,N,N,30-Apr-96,"$250,000.00 ",$0.00 ,1
66daa724c5d,3252744005,PAUL'S AUTO BODY,BLOOMINGTON,IL,BUSEY BANK,IL,13-Oct-99,2000,5,1.0,0,0,1,1,0,Y,30-Nov-99,"$19,200.00 ",$0.00 ,1
fadacfc2ba1,2196045003,MOON BUILDERS & DEVELOPERS INC,CHICAGO,IL,U.S. BANK NATIONAL ASSOCIATION,OH,27-Dec-06,2007,2,1.0,0,2,0,1,Y,N,31-Jan-07,"$20,219.00 ",$0.00 ,0
cbd674eebdf,2474986000,TWO TONY'S RESTAURANT INC,ELK GROVE VILLAGE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,16-Oct-06,2007,3,1.0,2,3,1,2,Y,N,31-Oct-06,"$12,000.00 ",$0.00 ,0
ea5a1d480e6,2522755000,"Millennium Lighting, Inc.",OSWEGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,18-Jun-07,2007,1,1.0,0,1,0,1,Y,N,31-Aug-09,"$26,250.00 ",$0.00 ,1
5072e9a6676,5506003010,"MOSS DESIGNS, INC.",CHICAGO,IL,SOUTH CENT. BANK NATL ASSOC,IL,4-Feb-93,1993,10,1.0,0,0,1,0,N,N,31-Oct-93,"$80,000.00 ",$0.00 ,1
9ebd52796da,6161923002,SPECIALIZED SEPARATORS,ROCKFORD,IL,,,14-Jan-94,1994,8,1.0,0,0,1,0,N,N,30-Apr-94,"$22,000.00 ",$0.00 ,1
f98e7370b7c,1731315010,"AIRLINERS, INC.",DOWNERS GROVE,IL,CITIZENS BANK NATL ASSOC,RI,24-Mar-06,2006,3,1.0,2,5,0,1,Y,N,30-Apr-06,"$191,629.00 ",$0.00 ,1
